Feature ID,Taxon,Confidence
b783e12ef60089f87da438b3ce32bd3a,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__bacterium enrichment culture clone KIST-JJY167,0.751745969
5f5ed1bff6b85cccfdb789d66c0fa80e,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__uncultured bacterium;D_6__uncultured bacterium,0.859746149
199726dfc9fd8034cac67cf692c85114,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__uncultured;D_5__metagenome;D_6__metagenome,0.954438553
3441f610af952c8a5518be1a38adcc48,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.999816727
9214eb7cf76ca73cd117a8a668086765,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured;D_6__uncultured Chloroflexi bacterium,0.969017935
7f0a5587a438e12dc6e9bdd0e774291f,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Sva0485;D_4__uncultured Spirochaetales bacterium;D_5__uncultured Spirochaetales bacterium;D_6__uncultured Spirochaetales bacterium,0.812596764
bde1fb4bcc13150f9ade2b2d5683d364,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.99999983
46fd3c5ef020971e15dd2e79f4010a24,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__uncultured soil bacterium;D_6__uncultured soil bacterium,0.990408841
fc8e4db684566439686d3433b916da51,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__BIrii41;D_5__uncultured bacterium;D_6__uncultured bacterium,0.724156389
cd85f8d354fa9798f043e4c87dced668,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfuromonadales;D_4__Geobacteraceae;D_5__Geobacter,0.999990752
1a9c7778e2470a1c5b1351d80ef6f559,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__bacteriap25;D_5__uncultured organism;D_6__uncultured organism,0.999113301
1f7c66f1e488186b13373f164c45757e,D_0__Bacteria;D_1__Planctomycetes;D_2__vadinHA49,0.999953573
ef18cab2a0eb29478ba211a92f4d32ae,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__uncultured marine microorganism,0.822371379
660c2ce01207fd17f321a9031ec1f246,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.999999938
923846ce8df276a7fabc00fff2e89b45,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseobacter clade NAC11-7 lineage;D_6__uncultured bacterium,0.950093248
190efdc808c11a42044cd8dc65f96c41,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__KI89A clade,0.999618816
a2c22c2cf3b35d00291292d6c78810c8,D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes;D_3__Selenomonadales;D_4__Veillonellaceae;D_5__Anaerosinus;D_6__uncultured bacterium,0.999941747
401715d768322bf7b71e05c5b0d96df4,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium,0.863736375
0a0f6359c9e6e302fbe105730cf86345,D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured,0.997643254
ce0ee28437a0567b5095c2cd08f3e39b,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__Gemmata;D_6__uncultured bacterium,0.953266141
7a3dd6654d33a3690156a257ff9c81fc,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast,0.999919138
bdf500f5de36428208e2d34258a9dacc,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured organism;D_3__uncultured organism;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism,0.999565093
12545e6d05ff6cc73e8bec6dd97d5089,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__uncultured;D_6__uncultured sediment bacterium,0.909797813
e8936fe83e2bffcb074c13dc25f6129e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Diplorickettsiales;D_4__Diplorickettsiaceae;D_5__uncultured;D_6__metagenome,0.855472147
8c86cfe7271cdb6064de497ac019d76c,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae;D_5__uncultured bacterium;D_6__uncultured bacterium,0.902034557
a6d72a571de87377e7b6f62d41c27367,D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae;D_3__WCHB1-41,0.99912779
9fe1a67322803e0bac8393db266606ae,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Archangiaceae;D_5__Anaeromyxobacter;D_6__uncultured soil bacterium,0.916873723
dbb7c2e3bf34c7da19bade656ff3b694,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__KD3-93;D_5__uncultured bacterium;D_6__uncultured bacterium,0.70050314
d8c19cc433705001bc54dd5c8152e452,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae,0.999643642
e0baeed3bfd978aa876eab6cb1bdaa9f,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Marvania geminata;D_5__Marvania geminata;D_6__Marvania geminata,0.99999749
0fdeff0f3b51b413477dd6e3e0cfc003,D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured planctomycete;D_3__uncultured planctomycete;D_4__uncultured planctomycete;D_5__uncultured planctomycete;D_6__uncultured planctomycete,0.959998764
308dcbd9d6a0b06db2ecf20d956f9205,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Nannocystaceae;D_5__Nannocystis;D_6__metagenome,0.899687902
e298eda71f8c8497bb12fae5d0228e8c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__JTB23;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.983102249
e9d4c39c7f9cbab7f62c910954572ac9,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon,0.71853245
cd39ef448c178e3e221a0fc5962bbba9,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured bacterium,0.997263971
c72431e9871ecdafb2177dfc14d98d5c,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia,0.99783251
317d2085d3818ee68032a387cc9283e9,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;D_5__uncultured Verrucomicrobium sp.;D_6__uncultured Verrucomicrobium sp.,0.957423597
404d03282c75bb74a63e10a045ec5326,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bradymonadales;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.984818691
3d5191e92ce0bf7a2f44b569a90e65ce,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Altererythrobacter,0.915138769
6c6a04c3dba3161f2fbe43b839038b74,D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.760534237
97a62b173a039efd1d554298470cc59a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Altererythrobacter,0.713706584
ecead72e111b3f08e406273744dc43e4,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Pedosphaerales;D_4__Pedosphaeraceae,0.999999017
48b030390cb609fc7ae711a607ea27bb,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__Sphingomonas yunnanensis,0.894718177
801df6fff63c27aa05242cffac0d8a03,D_0__Bacteria,0.999994102
8b589fc44a887a69aa71b1c0bfdf82cd,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade,0.999999934
ad4c2e52749a2d967bc9ca875c769c82,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group;D_6__unidentified marine bacterioplankton,0.953293647
33be3572242657f31a97fc4b22cb58cb,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade,0.999999953
7637706ab4ef32217e35a91fb000eb87,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7;D_4__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7;D_5__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7;D_6__Candidatus Staskawiczbacteria bacterium RIFOXYA2_FULL_32_7,0.948463349
47ebb0df2065cbc07e14f61b5e88bae1,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__NS5 marine group;D_6__uncultured Flavobacterium sp.,0.961717979
e4187e179712b10f3c96c8f1c9efc8ba,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__Candidatus Cryptoprodotis;D_6__uncultured bacterium,0.998025295
59a89d87a8e65321e73de4184681ee18,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae,0.999999991
11a91fb9f9ed62245ee71957c291113e,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999865623
748f408cb10d5ac2b56c7e0a95aa5950,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999999899
f411720a8b056099347f209982e4d0cb,D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__CL500-29 marine group,0.999994069
3b241922817681609817b26cb41080cc,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella;D_6__uncultured marine bacterium,0.812548183
09199eb0ed891dbb11a7240b36563c15,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales,0.999873968
cc43fe3e92f60c7902203f91b5282853,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon,0.927747609
764b7f570ad022a2cb0560e959ee800c,D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae;D_3__Babeliales;D_4__Vermiphilaceae;D_5__uncultured bacterium;D_6__uncultured bacterium,0.832289375
e6d39d7329fdc4c96c769290c9f0eeb2,D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.995104206
c76b71c81ca8033d0ffb4915c0bfe308,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.999873596
dfd101dd38a9460aba853c0513b9cb06,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae,0.999999935
254d1e4fa2b8d7c0f6412e20c1aa1931,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote;D_5__uncultured euryarchaeote;D_6__uncultured euryarchaeote,0.73523073
a63931cdadb1cec689d27d70020d9d73,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Legionellales;D_4__Legionellaceae;D_5__Legionella;D_6__uncultured bacterium,0.978482812
f7dab73a0f167103fbd74acadbb2af22,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__AB1,0.711682845
d995001684b2ca6739c88b91917b8cf6,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.99995873
833b93952cdf2ae178f0f6cb53bcb6f3,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__uncultured bacterium;D_6__uncultured bacterium,0.713893165
420d11cea93f094d0dc8154e27557cec,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999969538
99b28ed94e1282889c2e9903fcf6ed4a,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Paludibacteraceae;D_5__Paludibacter;D_6__uncultured bacterium,0.904672417
69bb7eecea377d17f66a26a0e698e326,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999996251
edd90aa465735ced809b021d53ebd343,D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia;D_3__Candidatus Woesebacteria,1
84cac1845bbb29f2185e855805b5d362,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;D_5__Candidatus Puniceispirillum;D_6__uncultured bacterium,0.904753605
ebbc8b2ac0063a9ef5f4a5c0b66a2077,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__Oligoflexaceae;D_5__uncultured;D_6__uncultured bacterium,0.977872919
d4e587ae563d17cefa40db4fd616a9ab,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria,0.99943346
ef7d0c456e170429565eb371e2b21f62,D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Puniceicoccaceae;D_5__MB11C04 marine group;D_6__uncultured marine bacterium,0.96149922
89f31dd9305afcce60ed596e720581b3,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__OM182 clade;D_4__uncultured gamma proteobacterium;D_5__uncultured gamma proteobacterium;D_6__uncultured gamma proteobacterium,0.980470811
3c44c06d0d3b3829607a233a3a1b2884,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria,0.999999624
a051ac1f9eb79fac300891dd9b9eed1a,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__uncultured;D_6__metagenome,0.975100173
fd32ca944a047faab4ccf04063050795,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__SAR324 clade(Marine group B);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.799897157
ce3d82a9e2d659146c088281c6808a5c,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1,0.99999232
9fe92fab26f8d5ea8fb05b7e3c9f45bf,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Chitinibacteraceae;D_5__Formivibrio;D_6__uncultured bacterium,0.999910035
6f8826f6b6c16631a219c33db7167f76,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999999568
82671eb5a445920551fc39bc827b7aaf,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Oligoflexales;D_4__0319-6G20;D_5__uncultured bacterium;D_6__uncultured bacterium,0.90596745
8f0ae0fd74156aacc8f440c3aa64f19d,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999892073
2450408bacb5520694af5b7d9b1b0e8a,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon,0.94925468
a7f5549a8ccd089618a83c6f97f0765b,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.999717776
be0ec5aa94ce674065705aabfa7ff0d7,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22,1
fbd93783c94209d373fe78be0b8d7786,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote;D_5__uncultured euryarchaeote;D_6__uncultured euryarchaeote,0.745028939
7999d6ecc5be316d2b8d3ba215620837,D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured bacterium;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.99999772
944f0dc185832ee769801fc87e2cb301,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium,0.922121483
68570a1af2069501903d7da28464657a,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Cellvibrionaceae;D_5__Marinagarivorans;D_6__uncultured bacterium,0.984146682
b3b3918b9962145b057c3fa039f82097,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.998991722
e73eaaf95280d9c3c7481f9cc13b480c,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1),0.999999996
f8e18124a01e6e3262d9b33794078748,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999885107
0f8c034cab7a947d4570f669b78ba8f5,D_0__Bacteria;D_1__Patescibacteria;D_2__ABY1;D_3__Candidatus Magasanikbacteria;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.791877359
565cf9218ebfe63b7fe7107e074ccc2f,D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales;D_4__vadinBE97;D_5__uncultured rumen bacterium;D_6__uncultured rumen bacterium,0.761128505
99b6091c607ae4d0abd6563c40aab6fe,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.725467077
9f866f2364082d030dcfbb2287a02ad2,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Delftia,0.944682548
961d4f07f50bc068026589f4a457ec50,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon,0.886355406
3413b614105485333b422ec664b389a6,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria,0.996264204
fee47cb06baefe14d5c3b975508c907e,D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast,1
9e9b79b91d4a7e861fa4d44d7e53058b,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Magnetospiraceae;D_5__uncultured;D_6__uncultured bacterium,0.863549142
9fa4ec619001e0bdab08c268293a2e01,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27;D_4__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27;D_5__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27;D_6__Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,0.98766439
c60a6281dea0f58a0154c2efcdb19cff,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus;D_6__Lactobacillus ruminis,0.937895661
36e47908a64560ff0226cd6e3351c8af,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote;D_5__uncultured euryarchaeote;D_6__uncultured euryarchaeote,0.998799407
5dc5e888d2e6341bfbc684eea5d23f6c,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon,0.960082749
3cf5a265ddc962bdc2a107c8871d2357,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__metagenome;D_4__metagenome;D_5__metagenome;D_6__metagenome,0.999966957
ca3905a5d63fb7a87b997979fd04caac,D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus,0.998121044
9b0beae801c2196db6c47f64e509fd30,D_0__Bacteria;D_1__Elusimicrobia;D_2__Lineage IIb;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.999957862
9935b7eb24c1bc17bcabece427dce457,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999998799
c4b25a69935ed2f82fb564ee59ea51c1,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Coxiellales;D_4__Coxiellaceae;D_5__Coxiella,0.999258462
17d4a5d2ce1a8c8a3a4731cbb87560c0,D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria,0.928485042
085e23edd949201bd24e6c5393b4b4dc,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.998997173
ab702527c70c3b42a7ed804febd80303,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio,1
5583da597af1062a8c51844fa10e8129,D_0__Bacteria;D_1__PAUC34f;D_2__uncultured bacterium HF0500_16O16;D_3__uncultured bacterium HF0500_16O16;D_4__uncultured bacterium HF0500_16O16;D_5__uncultured bacterium HF0500_16O16;D_6__uncultured bacterium HF0500_16O16,0.973732611
6834d736011a80a73a51dbdd7e3163d7,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.796899058
0d29c2e364f07eb1cda7a381dbdf7f0b,D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22,1
8d3aa68db0ed8d5ff54f2aad087f41bb,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae,0.94563184
85c8818fd332836fccaeedcb99ef3517,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__metagenome;D_6__metagenome,0.993774219
2b28a3d94a1a501cbf3c41119a0cb018,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured archaeon;D_4__uncultured archaeon;D_5__uncultured archaeon;D_6__uncultured archaeon,0.89742915
ce920b98eaf289a86236012579614f12,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Enhydrobacter,0.999999987
7ff224b4845aad0b09bd8ff1a447ce19,D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__metagenome;D_6__metagenome,0.999455491
f03423b91911beb72add8132bb64a4fd,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;D_5__uncultured;D_6__metagenome,0.961340255
4471df04d896dc193507664b5bdc2105,D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__uncultured bacterium;D_6__uncultured bacterium,0.848343387
a3ad3063d37d7fc5ac537530134bf056,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured prokaryote,0.999911469
c2a764941b8dd2014bb02864ad9faf7d,D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae,0.99999957
6f4a5c2ae3c6a853141054800c272443,D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured,0.996308136
ebdc2cf297bf88ff4a7bb327862a9624,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured crenarchaeote;D_4__uncultured crenarchaeote;D_5__uncultured crenarchaeote;D_6__uncultured crenarchaeote,0.938064018
e664197cf92c197a3c632e4594f95730,D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Cloacibacterium,0.916248785
d38988b311bc2d202d6e70bb1cb447e8,D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Rhodocyclaceae;D_5__Propionivibrio,0.999819399
8f0eafc50d0b78f7ec25ca02633c0340,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999993802
5e2b32530549fad0f71c99a2e9b1e612,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia,0.999925381
7c1afda953f33b46940fc9c4c8681297,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured euryarchaeote;D_4__uncultured euryarchaeote;D_5__uncultured euryarchaeote;D_6__uncultured euryarchaeote,0.768471296
6ef46611f01a2c932f5a440466b100ba,D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium,0.999979731
